Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
49,"A Larson, MG Murray","The development of unemployment insurance in the United States",1954,"Vand. L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/vanlr8&section=18","https://scholar.google.com/scholar?cites=1465404372688483500&as_sdt=2005&sciodt=0,5&hl=en",610,"2022-08-15 21:28:05","","","","",,,,,49,0.72,25,2,68,"… a period of very heavy unemployment, with the result that the possible costs of a system of unemployment insurance … Forty-eight states provided a maximum weekly benefit amount of …","https://scholarship.law.vanderbilt.edu/cgi/viewcontent.cgi?article=4348&context=vlr","https://scholar.google.com/scholar?q=related:rLRmToMpVhQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
23,"A Lauringson","Disincentive effects of unemployment insurance benefits: maximum benefit duration versus benefit level",2011,"Baltic Journal of Economics","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/1406099X.2011.10840489","https://scholar.google.com/scholar?cites=11433776798882835695&as_sdt=2005&sciodt=0,5&hl=en",6,"2022-08-15 21:28:05","","10.1080/1406099X.2011.10840489","","",,,,,23,2.09,23,1,11,"… duration of unemployment insurance benefit is longer. The unemployed eligible for shorter unemployment insurance … time-varying covariates: 1) as a replacement rate, 2) as a grouped …","https://www.tandfonline.com/doi/pdf/10.1080/1406099X.2011.10840489","https://scholar.google.com/scholar?q=related:76yDemvvrJ4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
34,"A Lichter","Benefit duration and Job search effort: Evidence from a Natural Experiment",2016,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2849749","https://scholar.google.com/scholar?cites=8247202689039174014&as_sdt=2005&sciodt=0,5&hl=en",104,"2022-08-15 21:28:05","","","","",,,,,34,5.67,34,1,6,"… A central challenge of unemployment insurance (UI) … losses while at the same time repressing the unintended incentives … as well as the potential benefit duration (PBD), have been well …","https://www.econstor.eu/bitstream/10419/147950/1/dp10264.pdf","https://scholar.google.com/scholar?q=related:fonTbibzc3IJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
16,"A Lichter, A Schiprowski","Benefit duration, job search behavior and re-employment",2021,"Journal of Public Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0047272720301900","https://scholar.google.com/scholar?cites=5593399018374186918&as_sdt=2005&sciodt=0,5&hl=en",39,"2022-08-15 21:28:05","","","","",,,,,16,16.00,8,2,1,"… unemployment insurance (UI) scheme in 2008, which increased the potential benefit duration … cohort, we find that the PBD extension prolonged the duration of UI receipt for this group …","https://www.econstor.eu/bitstream/10419/226837/1/ECONtribute-037-2020.pdf","https://scholar.google.com/scholar?q=related:pkc2qcW-n00J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"A Lifschitz, O Setty, Y Yedid-Levi","Who Cares about Unemployment Insurance?",2013,"","ageconsearch.umn.edu","https://ageconsearch.umn.edu/record/275784/","https://scholar.google.com/scholar?cites=2089737370401634008&as_sdt=2005&sciodt=0,5&hl=en",219,"2022-08-15 21:28:05","","","","",,,,,8,0.89,3,3,9,"… Considering a proportional tax and replacement rate UI … The model is in discrete time and there is no aggregate risk. … In our baseline model, we consider an unemployment insurance …","https://ageconsearch.umn.edu/record/275784/files/2013-8.pdf","https://scholar.google.com/scholar?q=related:2PalBBE9AB0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
5,"A Lifschitz, O Setty, Y Yedid-Levi","On the provision of unemployment insurance when workers are ex-ante heterogeneous",2018,"Report.[440]","m.tau.ac.il","https://m.tau.ac.il/~ofers/LSY_revision_1.pdf","https://scholar.google.com/scholar?cites=11621483583458536451&as_sdt=2005&sciodt=0,5&hl=en",599,"2022-08-15 21:28:05","PDF","","","",,,,,5,1.25,2,3,4,"… replacement rate h = 0.4, ie a 40% replacement rate, as is typically used to describe the replacement rate in … The point estimates for the AR(1) coefficient are based on a two year period …","https://m.tau.ac.il/~ofers/LSY_revision_1.pdf","https://scholar.google.com/scholar?q=related:A2wU877NR6EJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
39,"A Light, Y Omori","Unemployment insurance and job quits",2004,"Journal of Labor Economics","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/380406","https://scholar.google.com/scholar?cites=1453338942445599317&as_sdt=2005&sciodt=0,5&hl=en",452,"2022-08-15 21:28:05","","10.1086/380406","","",,,,,39,2.17,20,2,18,"… second period, individuals remain employed at their period 1 … {l}$$ hours of nonwork time per period, and in period 1 they … could potentially bias our standard errors. This aggregation …","","https://scholar.google.com/scholar?q=related:VTq2ahFMKxQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
37,"A Lindner, B Reizer","Front-Loading the Unemployment Benefit: An Empirical Assessment",2020,"American Economic Journal: Applied Economics","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/app.20180138","https://scholar.google.com/scholar?cites=13159378766563157039&as_sdt=2005&sciodt=0,5&hl=en",824,"2022-08-15 21:28:05","","","","",,,,,37,18.50,19,2,2,"… on the optimal time profile of unemployment insurance (eg, … on the effect of unemployment insurance on job quality. … the UI replacement rate or benefit duration on reemployment wages …","https://discovery.ucl.ac.uk/id/eprint/10081315/1/Lindner_app.20180138.pdf","https://scholar.google.com/scholar?q=related:L6TQTUSBn7YJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"A Lyshol","Occupational Mobility, Mismatch & Unemployment Insurance",2022,"Mismatch & Unemployment Insurance","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4153339","",613,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,1,1,"… correlation of unemployment duration and duration of unemployment insurance, the estimate of … Note: The 95% confidence intervals are based on standard errors clustered on state. The …","",""
0,"A Masters, K You","Unemployment Insurance, Wage Dispersion and the Re-Entitlement Effect",,"Wage Dispersion and the Re-Entitlement Effect","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4184997","",646,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,2,,"… This paper studies how finite duration Unemployment Insurance (UI) benefit payments affect … In a directed on-the-job search model, benefit duration is determined by recent employment …","https://www.albany.edu/~am755146/papers/rqweb.pdf",""
95,"A McKay, R Reis","Optimal automatic stabilizers",2021,"The Review of Economic Studies","academic.oup.com","https://academic.oup.com/restud/article-abstract/88/5/2375/6174002","https://scholar.google.com/scholar?cites=7698357449434296462&as_sdt=2005&sciodt=0,5&hl=en",721,"2022-08-15 21:28:05","","","","",,,,,95,95.00,48,2,1,"… We introduce unemployment insurance and progressive … We calculate the optimal unemployment replacement rate and … adjusts the tax instruments every period in response to …","https://www.nber.org/system/files/working_papers/w22359/w22359.pdf","https://scholar.google.com/scholar?q=related:jnCDB1AP1moJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
69,"A Moreira, ÁA Domínguez, C Antunes…","Austerity-driven labour market reforms in southern Europe: Eroding the security of labour market insiders",2015,"… Journal of Social …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/138826271501700204","https://scholar.google.com/scholar?cites=6028731245963973526&as_sdt=2005&sciodt=0,5&hl=en",906,"2022-08-15 21:28:05","","10.1177/138826271501700204","","",,,,,69,9.86,17,4,7,"… and duration of unemployment insurance benefits. The cap on unemployment insurance benefits … the gross replacement rate for an individual with the following characteristics: – Age 35 …","https://repositorio.ul.pt/bitstream/10451/22585/1/ICS_AMoreira_Austeridade_ARI.pdf","https://scholar.google.com/scholar?q=related:lhP7aSBbqlMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
287,"A Nekoei, A Weber","Does extending unemployment benefits improve job quality?",2017,"American Economic Review","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/aer.20150528","https://scholar.google.com/scholar?cites=13126906792680445266&as_sdt=2005&sciodt=0,5&hl=en",463,"2022-08-15 21:28:05","","","","",,,,,287,57.40,144,2,5,"… The positive effect of unemployment insurance (UI) on unemployment duration is one of the … We begin by studying how an extension of the potential UI benefit duration affects laid-off …","https://www.econstor.eu/bitstream/10419/115109/1/wp1404.pdf","https://scholar.google.com/scholar?q=related:UlVhuS0kLLYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
13,"A Pollak","Unemployment, human capital depreciation, and unemployment insurance policy",2013,"Journal of Applied Econometrics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.2275","https://scholar.google.com/scholar?cites=16722058076073540997&as_sdt=2005&sciodt=0,5&hl=en",435,"2022-08-15 21:28:05","","10.1002/jae.2275","","",,,,,13,1.44,13,1,9,"… unemployment insurance (UI) systems in Germany and the USA during the 1990s, the time period … The maximum benefit duration was 12 months for workers under the age of 42, but it …","","https://scholar.google.com/scholar?q=related:hb3QETmvEOgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"A Pollak","Employment Insurance: Interregional Redistribution versus Protection against Changing Labour Market Conditions",2019,"Canadian Public Policy","utpjournals.press","https://www.utpjournals.press/doi/abs/10.3138/cpp.2018-053","https://scholar.google.com/scholar?cites=11061379317089910504&as_sdt=2005&sciodt=0,5&hl=en",847,"2022-08-15 21:28:05","","10.3138/cpp.2018-053","","",,,,,2,0.67,2,1,3,"… properties of the Canadian unemployment insurance system, … conditions and thus varies over time with the state of the … particular benefit duration, as well as the maximum duration …","","https://scholar.google.com/scholar?q=related:6D7_GOLpgZkJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"A Pollak","Optimal Unemployment Insurance",2007,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=KfvYpw8o9MUC&oi=fnd&pg=PA1&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=N1JmUXf8Up&sig=DQbPjfjPOfWQRvyHJyWU96X5FK4","https://scholar.google.com/scholar?cites=9693400141549587346&as_sdt=2005&sciodt=0,5&hl=en",963,"2022-08-15 21:28:05","BOOK","","","",,,,,3,0.20,3,1,15,"… After running out of unemployment insurance benefits, individuals were often eligible for … was paid at a replacement rate of up to 57% without any restrictions on the duration. At the other …","","https://scholar.google.com/scholar?q=related:ksvIJhLghYYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"A Rangarajan, C Razafindrakoto, W Corson","To What Extent Is the Unemployment Insurance System a Safety Net for Former TANF Recipients? Evidence from New Jersey",2002,"","researchgate.net","https://www.researchgate.net/profile/Carol-Razafindrakoto/publication/241762129_To_What_Extent_is_the_Unemployment_Insurance_System_a_Safety_Net_for_Former_TANF_Recipients_Evidence_from_New_Jersey_Princeton_NJ_Mathematica_Policy_Research/links/551db2aa0cf213ef063e9075/To-What-Extent-is-the-Unemployment-Insurance-System-a-Safety-Net-for-Former-TANF-Recipients-Evidence-from-New-Jersey-Princeton-NJ-Mathematica-Policy-Research.pdf","",707,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,3,20,"… Potential duration (weeks) The weekly benefit amount (WBA) ranges from 40 to 60 percent of average weekly wages. It typically is set equal to 50 percent of the average weekly wage in …","https://www.researchgate.net/profile/Carol-Razafindrakoto/publication/241762129_To_What_Extent_is_the_Unemployment_Insurance_System_a_Safety_Net_for_Former_TANF_Recipients_Evidence_from_New_Jersey_Princeton_NJ_Mathematica_Policy_Research/links/551db2aa0cf213ef063e9075/To-What-Extent-is-the-Unemployment-Insurance-System-a-Safety-Net-for-Former-TANF-Recipients-Evidence-from-New-Jersey-Princeton-NJ-Mathematica-Policy-Research.pdf","https://scholar.google.com/scholar?q=related:MCU0P0j1EwEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
19,"A Rangarajan…","Unemployment Insurance as a potential safety net for TANF leavers: Evidence from five states",2004,"Final Report submitted to …","mathematica-mpr.com","http://www.mathematica-mpr.com/~/media/publications/PDFs/unemtanf.pdf","https://scholar.google.com/scholar?cites=17522949321411479375&as_sdt=2005&sciodt=0,5&hl=en",351,"2022-08-15 21:28:05","PDF","","","",,,,,19,1.06,10,2,18,"… of the base period. With respect to benefits, in 2001 the maximum weekly benefit amount of $205 that … Potential duration also varied across the states, with some states having a uniform …","http://www.mathematica-mpr.com/~/media/publications/PDFs/unemtanf.pdf","https://scholar.google.com/scholar?q=related:T0fnN5EFLvMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
